,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,0 days 12:00:00,2928348.8871535207,1711.2419136853564,1195.540076647864,0.06619043939961784,0.045655045395826696,0.06361147324039772,1.0
1,0 days 13:00:00,3155757.9287151447,1776.4453069867209,1324.3423927322592,0.07103863491858291,0.06409350297012872,0.06829467126625101,1.0
2,0 days 14:00:00,3574813.2895554234,1890.7176652148314,1437.604058804058,0.07372765415319012,0.06409350297012872,0.07077821153130236,1.0
3,0 days 15:00:00,4356847.2345154835,2087.3062148413883,1687.8628028713113,0.08326624071129386,0.06672952713378873,0.07976986325731629,1.0
4,0 days 16:00:00,6182839.438828617,2486.5316082504596,2058.416446264239,0.09828835710110294,0.08311891975540589,0.09335346261153599,1.0
5,0 days 17:00:00,6294585.1929947315,2508.901192353882,2105.5330589757314,0.09761937318500381,0.08311891975540589,0.09272318244422643,1.0
6,0 days 18:00:00,5528210.420932768,2351.2146692577367,1857.2580539852431,0.07672880516567428,0.06631283557384819,0.07419564116975884,1.0
7,0 days 19:00:00,7549934.136651081,2747.7143477172226,2185.954859320082,0.09201449777012444,0.0804828955917459,0.0873162576222047,0.9166666666666666
8,0 days 20:00:00,6524833.749013265,2554.375412701364,1931.7805331197612,0.08142390084511106,0.06007959947353406,0.07572876896801718,0.9166666666666666
9,0 days 21:00:00,6519067.849748236,2553.2465313299135,1914.083443428977,0.08068652210799505,0.06007959947353406,0.07498635585637824,0.9166666666666666
10,0 days 22:00:00,6596580.3295930205,2568.380877049395,1982.0734002529398,0.08356273001879878,0.06007959947353406,0.07793156391551105,0.9166666666666666
11,0 days 23:00:00,6559033.518460095,2561.0610142009687,1939.5893441519984,0.08203769559393152,0.06007959947353406,0.07643908311256441,0.9166666666666666
12,1 days 00:00:00,5920565.579202964,2433.2212351537137,1792.828948094368,0.07633134158387642,0.05766489321736401,0.07151643905626116,0.9166666666666666
13,1 days 01:00:00,5693626.707242061,2386.1321646635715,1665.9603469059095,0.0715798318097082,0.04861554033924313,0.06693051718567954,0.9166666666666666
14,1 days 02:00:00,5248439.028593306,2290.947190267228,1540.809993654947,0.06775453864149265,0.04606707744816173,0.06359423118919112,0.9166666666666666
15,1 days 03:00:00,4482865.044042371,2117.2777437177133,1322.858437939731,0.060010795880724305,0.03283502952223236,0.05642315015342941,0.9166666666666666
16,1 days 04:00:00,2662324.7073461446,1631.6631721486344,961.5191763736957,0.04556457835509602,0.023433213664646527,0.043445085978757104,0.9166666666666666
17,1 days 05:00:00,2483336.953516193,1575.8607024468226,846.9414814786975,0.041414913543801855,0.021211784867546764,0.03942284111737235,0.9166666666666666
18,1 days 06:00:00,2813910.1671549785,1677.4713610535885,1008.498031994216,0.05507894369021726,0.023433213664646527,0.05202643909364659,0.9166666666666666
19,1 days 07:00:00,693497.2052770416,832.7647958919983,602.9476891665954,0.034989904992468256,0.021211784867546764,0.03429931536002753,1.0
20,1 days 08:00:00,2824439.502001365,1680.6068850273598,985.3770232234796,0.050924460578171765,0.023433213664646527,0.052339455762461955,0.9166666666666666
21,1 days 09:00:00,3182419.847091906,1783.933812419033,1153.4333405545574,0.05792680713363333,0.03283502952223236,0.05966658832806676,0.9166666666666666
